job title,hiring organization,department,seniority level,date posted,application deadline,valid through,sector,job location,experience required,education requirement,education_years,type of contract,available posts,description,benefits,predicted_salary_dzd,inferred_skills
Legal Advisor,EcoCorp,IT,Mid,09 July 2024,2024-07-30,2024-07-30,Ventes,Saïda,0-1 ans,Master,18,Stage,3,"Contrat: Stage. Localisation: Saïda. Département: IT. En tant que Mid Legal Advisor, vous serez amené à superviser les processus. Expérience requise: 0-1 ans. Éducation: Master, 18 ans.","Voiture de fonction, Assurance santé, Télétravail partiel",157707-224280 DZD,"Compliance, Contract Drafting, Regulatory Affairs, Litigation Support"
Recruiter,EduPrime,Marketing,Lead,"Feb 18, 2025",03/05/2025,2025-05-03,Marketing,Oran,5-7 ans,Doctorat,20,CDI,10,"Profil recherché (FR):
Responsabilités: Strategic Planning; Java; SQL; Compliance
Profil: Java; Negotiation; Digital Marketing; Strategic Planning; Maintenance
Compétences: Excel, Logistics
Avantages: Strategic Planning, Python, Technical Writing
",Voiture de fonction,741423 DZD,"Kubernetes, Docker, Cloud Computing, C++, SQL"
Network Admin,Global Solutions,Finance,Lead,2024-06-24,05 July 2024,2024-07-05,Logistique,Oran,2-8 ans,Doctorat,20,CDD,10,"Profil recherché (FR):
Responsabilités: Logistics, Excel, Strategic Planning
Profil: Technical Writing; CAD; Organization; UX/UI
Compétences: Blockchain, Logistics
Avantages:
- Project Mgmt
- Strategic Planning
- Teamwork
- Compliance
",,152151-417347 DZD,"Docker, Cloud Computing, C++, Kubernetes, SQL, Python"
Social Media Mgr,FutureVision,Engineering,Mid,"Apr 26, 2024",2024-07-25,2024-07-25,Ingénierie,Ghardaïa,2-10 ans,Bac,12,Alternance,10,"Profil recherché (FR):
Responsabilités:
- SEO
- Data Analysis
Profil: Maintenance, SEO
Compétences: Network Security, Python, Project Mgmt, Customer Service, SQL
Avantages: Teamwork; Blockchain; Cloud
","Voiture de fonction, Formation continue, Participation bénéfices",À négocier,"Social Media, Google Analytics, Campaign Planning, Brand Management, Content Strategy, SEO"
IT Intern,SkyHigh,Finance,Lead,05/04/2025,22 June 2025,2025-06-22,RH,Télétravail,7-9 ans,None,0,Temps plein,1,"As Lead IT Intern, you'll lead strategic projects. En tant que Lead IT Intern, vous serez amené à gérer les processus. Expérience requise: 7-9 ans. Éducation: None, 0 ans.","Ticket Restaurant, Télétravail partiel, Horaires flexibles",396154-469146 DZD,"C++, Docker, DevOps, Python"
Logistics Coord.,EduLearn,HR,Chief,05/09/2024,28 November 2024,2024-11-28,RH,Annaba,5-11 ans,Licence,16,Stage,10,"Profil recherché (MIX):
Responsabilités: Leadership; Strategic Planning; Blockchain
Profil:
- Technical Writing
- Network Security
- Coordination
- Data Analysis
- Customer Service
Compétences: Java, Research, Blockchain, Communication
Avantages: Compliance, Cloud, Maintenance, Graphic Design
","Assurance santé, Formation continue, Télétravail partiel",858021 DZD,"Supply Chain Management, Inventory Control, Process Optimization, Logistics, Quality Control, Lean Management"
Customer Service Agent,MarketMinds,HR,Chief,25 July 2024,19 September 2024,2024-09-19,Finance,Alger,5-10 ans,None,0,Stage,2,"Profil recherché (MIX):
Responsabilités: Graphic Design; Network Security; Python
Profil:
- Graphic Design
- Leadership
- Project Mgmt
- Technical Writing
Compétences: Communication, Network Security, Data Analysis, Cloud, Excel
Avantages: SEO, Cloud, CAD
","Participation bénéfices, Prime performance",198454 DZD,"Customer Service, Data Entry, Office Management, Scheduling"
Graphic Designer,AgriFoods,Operations,Chief,04/10/2024,08 December 2024,2024-12-08,Santé,Saïda,0-8 ans,Master,18,Volontariat,3,"As Chief Graphic Designer, you'll perform innovative projects. En tant que Chief Graphic Designer, vous serez amené à gérer l’équipe. Expérience requise: 0-8 ans. Éducation: Master, 18 ans.","Participation bénéfices, Télétravail partiel, Horaires flexibles",À négocier,"Illustrator, Figma, Sketch, Adobe Photoshop, Prototyping"
CTO,SkyHigh,Legal,Senior,2024-08-11,30 August 2024,2024-08-30,Informatique,Sétif,9-10 ans,Bac,12,Temps plein,10,"Expérience requise: 9-10 ans. Éducation: Bac, 12 ans. Contrat: Temps plein. Localisation: Sétif. Département: Legal. En tant que Senior CTO, vous serez amené à développer l’équipe.","Horaires flexibles, Formation continue, Assurance santé",À négocier,"Problem Solving, Teamwork, Adaptability, Time Management, Communication"
Financial Analyst,AlphaTech,Operations,Senior,2024-08-28,17/10/2024,2024-10-17,Santé,Tlemcen,0-8 ans,Master,18,Freelance,5,"Contrat: Freelance. Localisation: Tlemcen. Département: Operations. En tant que Senior Financial Analyst, vous serez amené à superviser les relations clients. Expérience requise: 0-8 ans. Éducation: Master, 18 ans.","Formation continue, Assurance santé",À négocier,"SAP, Audit, Forecasting, Risk Management, Excel"
Med. Rep,Creative Minds,Engineering,Lead,09/03/2025,2025-06-07,2025-06-07,Juridique,Sétif,2-7 ans,None,0,Stage,1,"Profil recherché (MIX):
Responsabilités: Python, Customer Service
Profil:
- Graphic Design
- Technical Writing
Compétences:
- Teamwork
- UX/UI
- Customer Service
- SQL
- Strategic Planning
Avantages: Python; SQL; Research
","Horaires flexibles, Voiture de fonction",353885-485916 DZD,"Time Management, Critical Thinking, Problem Solving, Teamwork"
Exec. Assistant,SkyHigh,Legal,Chief,23 September 2024,2024-10-13,2024-10-13,Logistique,Saïda,0-1 ans,Licence,16,Alternance,3,"Expérience requise: 0-1 ans. Éducation: Licence, 16 ans. Contrat: Alternance. Localisation: Saïda. Département: Legal. En tant que Chief Exec. Assistant, vous serez amené à gérer les processus.","Formation continue, Assurance santé",641669 DZD,"Data Entry, Customer Service, Document Control, Office Management, Scheduling"
Chem. Engineer,Nordic Finance,Engineering,Senior,"Jun 17, 2024",2024-08-01,2024-08-01,Informatique,Oran,9-11 ans,Doctorat,20,Temps partiel,10,"As Senior Chem. Engineer, you'll lead innovative projects. En tant que Senior Chem. Engineer, vous serez amené à gérer les systèmes. Contrat: Temps partiel. Localisation: Oran. Département: Engineering.","Voiture de fonction, Horaires flexibles",28% commission,"Network Security, Java, Docker, Cloud Computing, Kubernetes, SQL, Machine Learning"
Restaurant Manager,EcoBuild,Operations,Mid,"Nov 11, 2024",25 January 2025,2025-01-25,Santé,Béjaïa,3-8 ans,Bac,12,Freelance,10,"As Mid Restaurant Manager, you'll perform innovative projects. Expérience requise: 3-8 ans. Éducation: Bac, 12 ans. Contrat: Freelance. Localisation: Béjaïa. Département: Operations.","Participation bénéfices, Télétravail partiel, Ticket Restaurant",À négocier,"Lean Management, Supply Chain Management, Logistics, Quality Control"
Researcher,BioGenix,IT,Junior,2025-01-27,02 March 2025,2025-03-02,Ingénierie,Tizi Ouzou,0-9 ans,Master,18,Temporaire,5,"Profil recherché (MIX):
Responsabilités: Excel, UX/UI
Profil:
- Research
- Communication
- Digital Marketing
- Strategic Planning
Compétences: SQL, Budgeting, Machine Learning, Excel, Maintenance
Avantages: Java, Strategic Planning, Technical Writing, Python
",,5% commission,"Clinical Trials, Patient Care, Pharmacovigilance, HIPAA Compliance"
Content Writer,MediHealth,Legal,Lead,11 July 2024,2024-09-25,2024-09-25,Finance,Béjaïa,8-15 ans,Doctorat,20,Alternance,3,"Profil recherché (FR):
Responsabilités: Communication; Teamwork
Profil:
- Customer Service
- Negotiation
- Project Mgmt
- Leadership
- Java
Compétences: Network Security, SEO
Avantages:
- Project Mgmt
- Excel
- Communication
","Horaires flexibles, Télétravail partiel",273600-741533 DZD,"Network Security, Docker, Kubernetes, Cloud Computing, DevOps, Python"
Security Officer,EduPrime,Finance,Mid,10 August 2024,31 August 2024,2024-08-31,Juridique,Constantine,8-12 ans,None,0,Temps plein,2,"Profil recherché (FR):
Responsabilités:
- Teamwork
- Customer Service
- UX/UI
Profil: Blockchain, Research, Graphic Design, Cloud
Compétences: Teamwork, Coordination, Customer Service, Leadership
Avantages: Research; CAD; Technical Writing
","Télétravail partiel, Ticket Restaurant, Assurance santé",865718 DZD,"C++, Network Security, Kubernetes, Docker"
Pharmacist,FinServe,Legal,Junior,08 August 2024,04/09/2024,2024-09-04,Finance,Sétif,8-10 ans,Bac,12,CDI,3,"Profil recherché (EN):
Responsabilités: Project Mgmt; Customer Service; Cloud; Budgeting; SQL
Profil:
- Machine Learning
- Coordination
- Teamwork
- Cloud
Compétences: Digital Marketing, Strategic Planning, Excel
Avantages: Project Mgmt, Budgeting
",Assurance santé,31% commission,"Medical Terminology, Clinical Trials, Pharmacovigilance, HIPAA Compliance"
Researcher,GreenEnergy,Sales,Mid,2025-04-10,25 June 2025,2025-06-25,Finance,El Oued,2-8 ans,Doctorat,20,Freelance,1,"Profil recherché (MIX):
Responsabilités: Technical Writing; Cloud; Digital Marketing
Profil: Blockchain, Leadership, SEO, Communication, Teamwork
Compétences:
- Logistics
- Customer Service
- Java
- Leadership
- Data Analysis
Avantages: Customer Service, Data Analysis
","Horaires flexibles, Ticket Restaurant, Participation bénéfices",886104 DZD,"HIPAA Compliance, Patient Care, Pharmacovigilance, Clinical Trials, Medical Terminology"
Marketing Manager,SoftHouse,IT,Mid,2024-05-02,30/06/2024,2024-06-30,Informatique,Blida,8-11 ans,None,0,CDD,1,"Profil recherché (EN):
Responsabilités:
- Research
- SEO
- Excel
- Compliance
Profil: SQL, Blockchain
Compétences:
- Blockchain
- Network Security
Avantages: Negotiation, Blockchain, UX/UI
",,585510 DZD,"SEO, Social Media, Public Relations, Brand Management, Email Marketing, Content Strategy, Campaign Planning"
App Developer,LogiTech,Engineering,Mid,27/10/2024,24 November 2024,2024-11-24,Juridique,El Oued,2-11 ans,Master,18,Temps plein,5,"Profil recherché (EN):
Responsabilités: UX/UI; Leadership; Compliance; Research; Python
Profil: Strategic Planning, Graphic Design, Python, SEO
Compétences: Machine Learning, Network Security, Data Analysis, Strategic Planning
Avantages:
- Logistics
- Maintenance
- Coordination
- Negotiation
- Network Security
","Assurance santé, Participation bénéfices, Horaires flexibles",90% commission,"SQL, Machine Learning, Docker, Network Security, C++"
CTO,UrbanDev,Sales,Senior,18 February 2025,2025-03-03,2025-03-03,Logistique,Saïda,2-4 ans,None,0,Freelance,3,"En tant que Senior CTO, vous serez amené à gérer l’équipe. Contrat: Freelance. Localisation: Saïda. Département: Sales. As Senior CTO, you'll perform critical projects.","Horaires flexibles, Participation bénéfices, Ticket Restaurant",À négocier,"Adaptability, Critical Thinking, Teamwork, Communication, Time Management, Problem Solving"
AI Ethics Consultant,EduLearn,Sales,Senior,"Oct 26, 2024",21 December 2024,2024-12-21,Marketing,Béjaïa,0-10 ans,None,0,Volontariat,10,"Profil recherché (FR):
Responsabilités:
- Teamwork
- Coordination
Profil: Maintenance, Customer Service, Communication, SEO, Blockchain
Compétences: Maintenance, Blockchain, Coordination, SQL, Teamwork
Avantages:
- Compliance
- Maintenance
- Digital Marketing
","Horaires flexibles, Assurance santé, Télétravail partiel",340394 DZD,"Communication, Teamwork, Adaptability, Problem Solving"
Data Scientist,FinServe,Legal,Mid,2025-01-21,01 April 2025,2025-04-01,Marketing,Ghardaïa,9-17 ans,Master,18,Alternance,5,"Expérience requise: 9-17 ans. Éducation: Master, 18 ans. As Mid Data Scientist, you'll manage key projects. En tant que Mid Data Scientist, vous serez amené à développer les systèmes.","Horaires flexibles, Participation bénéfices",789356 DZD,"Kubernetes, Cloud Computing, Machine Learning, Network Security"
Video Editor,MediHealth,Operations,Junior,14/11/2024,26 November 2024,2024-11-26,RH,Sétif,0-4 ans,Doctorat,20,CDD,1,"As Junior Video Editor, you'll perform strategic projects. Expérience requise: 0-4 ans. Éducation: Doctorat, 20 ans. En tant que Junior Video Editor, vous serez amené à gérer les relations clients.",Ticket Restaurant,52% commission,"Network Security, Machine Learning, Cloud Computing, C++, Java"
Translator,BlueWave,HR,Junior,13 October 2024,23 November 2024,2024-11-23,Admin,Tizi Ouzou,9-17 ans,Master,18,Temps plein,2,"As Junior Translator, you'll lead strategic projects. En tant que Junior Translator, vous serez amené à développer les systèmes. Expérience requise: 9-17 ans. Éducation: Master, 18 ans.",,À négocier,"Problem Solving, Teamwork, Time Management, Adaptability, Critical Thinking, Communication"
Customer Service Agent,MarketMinds,Operations,Junior,2025-03-11,2025-04-09,2025-04-09,Santé,Tlemcen,0-10 ans,Licence,16,Temporaire,3,"En tant que Junior Customer Service Agent, vous serez amené à coordonner les relations clients. Expérience requise: 0-10 ans. Éducation: Licence, 16 ans. Contrat: Temporaire. Localisation: Tlemcen. Département: Operations.",,97% commission,"Customer Service, Document Control, Office Management, Data Entry, Scheduling"
Maintenance Tech,Global Solutions,Marketing,Senior,"Mar 19, 2025",17 May 2025,2025-05-17,Finance,Constantine,4-9 ans,None,0,CDI,2,"Profil recherché (FR):
Responsabilités: Leadership; Graphic Design; Compliance; Organization; Strategic Planning
Profil: SQL; SEO
Compétences: Communication; Negotiation
Avantages:
- Blockchain
- Communication
- Organization
","Ticket Restaurant, Assurance santé",671514 DZD,"Critical Thinking, Teamwork, Communication, Time Management, Adaptability"
IT Intern,FutureVision,Finance,Senior,2024-05-14,2024-06-25,2024-06-25,Finance,Sétif,10-17 ans,Bac,12,Temps plein,1,"Profil recherché (EN):
Responsabilités: Communication; Java
Profil:
- SEO
- Coordination
- Communication
- Digital Marketing
- Research
Compétences: Blockchain, Cloud, Customer Service, Strategic Planning, Leadership
Avantages: SQL, Network Security, Java
","Horaires flexibles, Télétravail partiel, Assurance santé",338566 DZD,"DevOps, Docker, Machine Learning, Cloud Computing"
Tech Writer,RetailSync,Legal,Senior,"Sep 05, 2024",14 October 2024,2024-10-14,Finance,Constantine,9-9 ans,Bac,12,Alternance,2,"Profil recherché (MIX):
Responsabilités: Teamwork, Technical Writing, Project Mgmt
Profil: Technical Writing; SQL; Communication; Customer Service; Research
Compétences:
- Python
- Logistics
- Organization
- Coordination
Avantages: Graphic Design; Data Analysis; Project Mgmt; Excel
","Voiture de fonction, Horaires flexibles",À négocier,"Cloud Computing, C++, Network Security, DevOps, Machine Learning, Python"
Financial Analyst,BlueWave,HR,Lead,06/09/2024,2024-11-04,2024-11-04,Ventes,Blida,7-9 ans,Master,18,Temps plein,10,"As Lead Financial Analyst, you'll perform critical projects. Contrat: Temps plein. Localisation: Blida. Département: HR. Expérience requise: 7-9 ans. Éducation: Master, 18 ans.","Ticket Restaurant, Formation continue, Prime performance",5% commission,"Risk Management, Accounting, Budgeting, Audit, Financial Analysis, Investment Strategies"
Graphic Designer,NextGen Robotics,HR,Senior,03/03/2025,2025-03-14,2025-03-14,Logistique,Sétif,0-10 ans,Doctorat,20,Volontariat,2,"Profil recherché (EN):
Responsabilités: Negotiation; Teamwork
Profil:
- Strategic Planning
- Excel
- Organization
- Digital Marketing
- Graphic Design
Compétences: Excel; Digital Marketing; Communication; Network Security
Avantages: Excel, SQL
","Ticket Restaurant, Voiture de fonction, Participation bénéfices",467268-772745 DZD,"UX Research, Adobe Photoshop, Illustrator, Sketch, Prototyping, Typography, Figma"
Fashion Designer,FutureVision,Engineering,Mid,24 August 2024,24 October 2024,2024-10-24,Informatique,Constantine,0-10 ans,None,0,CDI,3,"Profil recherché (FR):
Responsabilités: Leadership, Network Security, Graphic Design, Data Analysis, Machine Learning
Profil: Coordination, UX/UI, Strategic Planning, Machine Learning
Compétences:
- Graphic Design
- Java
- SQL
Avantages:
- Python
- Coordination
","Voiture de fonction, Participation bénéfices, Horaires flexibles",527233 DZD,"Color Theory, Prototyping, Sketch, UX Research, Adobe Photoshop, Figma"
Logistics Coord.,SoftHouse,IT,Junior,19/06/2024,2024-07-21,2024-07-21,Ingénierie,Tlemcen,9-17 ans,None,0,Temporaire,3,"Expérience requise: 9-17 ans. Éducation: None, 0 ans. Contrat: Temporaire. Localisation: Tlemcen. Département: IT. As Junior Logistics Coord., you'll perform key projects.",Prime performance,6% commission,"Logistics, Process Optimization, Lean Management, Inventory Control, Supply Chain Management, Quality Control"
